precision,recall
0.2618958411390034,1.0
0.26199400299850073,1.0
0.26209223847019125,1.0
0.26219054763690924,1.0
0.2622889305816135,1.0
0.26238738738738737,1.0
0.262485918137439,1.0
0.2625845229151014,1.0
0.26268320180383314,1.0
0.26278195488721806,1.0
0.26288078224896577,1.0
0.26297968397291194,1.0
0.26307866014301845,1.0
0.2631777108433735,1.0
0.2632768361581921,1.0
0.26337603617181615,1.0
0.2634753109687147,1.0
0.26357466063348417,1.0
0.26367408525084873,1.0
0.2637735849056604,1.0
0.2638731596828992,1.0
0.2639728096676737,1.0
0.264072534945221,1.0
0.264172335600907,1.0
0.26427221172022686,1.0
0.2643721633888048,1.0
0.264472190692395,1.0
0.2645722937168811,1.0
0.2646724725482772,1.0
0.26477272727272727,1.0
0.26487305797650623,1.0
0.26497346474601974,1.0
0.26507394766780434,1.0
0.26517450682852806,1.0
0.2652751423149905,1.0
0.265375854214123,1.0
0.265476642612989,1.0
0.2655775075987842,1.0
0.26567844925883694,1.0
0.26577946768060834,1.0
0.26588056295169266,1.0
0.2659817351598174,1.0
0.26608298439284356,1.0
0.2661843107387662,1.0
0.2662857142857143,1.0
0.2663871951219512,1.0
0.26648875333587496,1.0
0.2665903890160183,1.0
0.2666921022510492,1.0
0.266793893129771,1.0
0.26689576174112256,1.0
0.2669977081741788,1.0
0.26709973251815056,1.0
0.2672018348623853,1.0
0.2673040152963671,1.0
0.2674062739097169,1.0
0.2675086107921929,1.0
0.26761102603369064,1.0
0.26771351972424356,1.0
0.267816091954023,1.0
0.26791874281333844,1.0
0.268021472392638,1.0
0.2681242807825086,1.0
0.26822716807367614,1.0
0.26833013435700576,1.0
0.2684331797235023,1.0
0.2685363042643104,1.0
0.26863950807071485,1.0
0.2687427912341407,1.0
0.26884615384615385,1.0
0.26894959599846097,1.0
0.2690531177829099,1.0
0.26915671929149015,1.0
0.26926040061633283,1.0
0.26936416184971096,1.0
0.2694680030840401,1.0
0.26957192441187816,1.0
0.26967592592592593,1.0
0.2697800077190274,1.0
0.2698841698841699,1.0
0.26998841251448435,1.0
0.27009273570324577,1.0
0.2701971395438732,1.0
0.2703016241299304,1.0
0.27040618955512574,1.0
0.2705108359133127,1.0
0.2706155632984901,1.0
0.27072037180480246,1.0
0.2708252615265401,1.0
0.2709302325581395,1.0
0.2710352849941838,1.0
0.27114041892940266,1.0
0.2712456344586729,1.0
0.2713509316770186,1.0
0.2714563106796116,1.0
0.2715617715617716,1.0
0.2716673144189662,1.0
0.2717729393468118,1.0
0.2718786464410735,1.0
0.27198443579766535,1.0
0.27209030751265084,1.0
0.272196261682243,1.0
0.27230229840280484,1.0
0.27240841777084956,1.0
0.27251461988304093,1.0
0.27262090483619345,1.0
0.2727272727272727,1.0
0.2728337236533958,1.0
0.27294025771183134,1.0
0.273046875,1.0
0.2731535756154748,1.0
0.2732603596559812,1.0
0.2733672272193977,1.0
0.2734741784037559,1.0
0.2735812133072407,1.0
0.2736883320281911,1.0
0.27379553466509987,1.0
0.2739028213166144,1.0
0.27401019208153665,1.0
0.2741176470588235,1.0
0.2742251863475873,1.0
0.27433281004709575,1.0
0.2744405182567727,1.0
0.274548311076198,1.0
0.27465618860510804,1.0
0.27476415094339623,1.0
0.27487219819111286,1.0
0.27498033044846576,1.0
0.27508854781582054,1.0
0.2751968503937008,1.0
0.2753052382827885,1.0
0.27541371158392436,1.0
0.275522270398108,1.0
0.27563091482649843,1.0
0.2757396449704142,1.0
0.27584846093133386,1.0
0.27595736281089617,1.0
0.27606635071090047,1.0
0.276175424733307,1.0
0.27628458498023717,1.0
0.2763938315539739,1.0
0.276503164556962,1.0
0.27661258409180844,1.0
0.27672209026128264,1.0
0.27683168316831686,1.0
0.27694136291600635,1.0
0.27705112960760997,1.0
0.27716098334655037,1.0
0.27727092423641414,1.0
0.2773809523809524,1.0
0.277491067884081,1.0
0.27760127084988084,1.0
0.27771156138259834,1.0
0.27782193958664547,1.0
0.27793240556660037,1.0
0.27804295942720764,1.0
0.27815360127337846,1.0
0.27826433121019106,1.0
0.27837514934289126,1.0
0.27848605577689245,1.0
0.278597050617776,1.0
0.27870813397129185,1.0
0.2788193059433586,1.0
0.2789305666400638,1.0
0.27904191616766466,1.0
0.27915335463258784,1.0
0.2792648821414303,1.0
0.2793764988009592,1.0
0.27948820471811275,1.0
0.2796,1.0
0.2797118847539016,1.0
0.2798238590872698,1.0
0.2799359231077293,1.0
0.2800480769230769,1.0
0.28016032064128255,1.0
0.28027265437048915,1.0
0.28038507821901326,1.0
0.2804975922953451,1.0
0.28061019670814935,1.0
0.28072289156626506,1.0
0.2808356769787063,1.0
0.2809485530546624,1.0
0.2810615199034982,1.0
0.2811745776347546,1.0
0.2812877263581489,1.0
0.28140096618357485,1.0
0.2815142972211035,1.0
0.2816277195809831,1.0
0.28174123337363965,1.0
0.2818548387096774,1.0
0.2820823244552058,1.0
0.28219620508679855,1.0
0.2823101777059774,1.0
0.2824242424242424,1.0
0.2825383993532741,1.0
0.2826526486049333,1.0
0.2827669902912621,1.0
0.282881424524484,1.0
0.28299595141700407,1.0
0.28311057108140947,1.0
0.28322528363047,1.0
0.2833400891771382,1.0
0.28345498783454987,1.0
0.2835699797160243,1.0
0.28368506493506496,1.0
0.2838002436053593,1.0
0.28391551584077984,1.0
0.284030881755384,1.0
0.2841463414634146,1.0
0.28426189507930055,1.0
0.28437754271765664,1.0
0.2844932844932845,1.0
0.28460912052117265,1.0
0.28472505091649697,1.0
0.28484107579462103,1.0
0.28495719527109664,1.0
0.28507340946166393,1.0
0.28518971848225216,1.0
0.28530612244897957,1.0
0.28542262147815434,1.0
0.2855392156862745,1.0
0.2856559051900286,1.0
0.28577269010629597,1.0
0.28588957055214725,1.0
0.28600654664484454,1.0
0.286123618501842,1.0
0.28624078624078625,1.0
0.2863580499795166,1.0
0.28647540983606556,1.0
0.2865928659286593,1.0
0.2867104183757178,1.0
0.2868280672958556,1.0
0.2869458128078818,1.0
0.28706365503080084,1.0
0.28718159408381266,1.0
0.2872996300863132,1.0
0.28741776315789475,1.0
0.28753599341834635,1.0
0.2876543209876543,1.0
0.28777274598600244,1.0
0.28789126853377267,1.0
0.2880098887515451,1.0
0.28812860676009894,1.0
0.28824742268041237,1.0
0.28836633663366334,1.0
0.2884853487412299,1.0
0.28860445912469035,1.0
0.28872366790582404,1.0
0.28884297520661156,1.0
0.2889623811492352,1.0
0.2890818858560794,1.0
0.28920148944973106,1.0
0.2893211920529801,1.0
0.2894409937888199,1.0
0.2895608947804474,1.0
0.289680895151264,1.0
0.2898009950248756,1.0
0.2899211945250933,1.0
0.29004149377593363,1.0
0.2901618929016189,1.0
0.2902823920265781,1.0
0.2904029912754466,1.0
0.29052369077306733,1.0
0.29064449064449066,1.0
0.29076539101497506,1.0
0.2908863920099875,1.0
0.291007493755204,1.0
0.2911286963765098,1.0
0.29125,1.0
0.29137140475198,1.0
0.29149291075896583,1.0
0.29161451814768463,1.0
0.2917362270450751,1.0
0.2918580375782881,1.0
0.29197994987468673,1.0
0.2921019640618471,1.0
0.29222408026755853,1.0
0.29234629861982436,1.0
0.2924686192468619,1.0
0.29259104227710336,1.0
0.292713567839196,1.0
0.2928361960620025,1.0
0.29295892707460186,1.0
0.2930817610062893,1.0
0.29320469798657717,1.0
0.29332773814519514,1.0
0.29345088161209065,1.0
0.29357412851742964,1.0
0.29369747899159665,1.0
0.2938209331651955,1.0
0.29394449116904964,1.0
0.29406815313420276,1.0
0.29419191919191917,1.0
0.2943157894736842,1.0
0.2944397641112047,1.0
0.2945638432364096,1.0
0.29468802698145025,1.0
0.29481231547870096,1.0
0.2949367088607595,1.0
0.29506120726044743,1.0
0.2951858108108108,1.0
0.2953105196451204,1.0
0.2954353338968724,1.0
0.2955602536997886,1.0
0.2956852791878173,1.0
0.2958104104951333,1.0
0.29593564775613884,1.0
0.2960609911054638,1.0
0.2961864406779661,1.0
0.29631199660873253,1.0
0.2964376590330789,1.0
0.2965634280865507,1.0
0.2966893039049236,1.0
0.2968152866242038,1.0
0.29694137638062873,1.0
0.29706757331066724,1.0
0.2971938775510204,1.0
0.29732028923862186,1.0
0.2974468085106383,1.0
0.29757343550446996,1.0
0.29770017035775126,1.0
0.2978270132083511,1.0
0.2979539641943734,1.0
0.29808102345415777,1.0
0.2982081911262799,1.0
0.29833546734955185,1.0
0.29846285226302305,1.0
0.29859034600598033,1.0
0.2987179487179487,1.0
0.29884566053869177,1.0
0.29897348160821213,1.0
0.2991014120667522,1.0
0.2992294520547945,1.0
0.2993576017130621,1.0
0.2994858611825193,1.0
0.29961423060437203,1.0
0.2997427101200686,1.0
0.29987129987129985,1.0
0.3,1.0
0.30012881064834696,1.0
0.3002577319587629,1.0
0.3003867640739149,1.0
0.3005159071367154,1.0
0.3006451612903226,1.0
0.30077452667814114,1.0
0.3009040034438226,1.0
0.30103359173126615,1.0
0.3011632916846187,1.0
0.30129310344827587,1.0
0.3014230271668823,1.0
0.3015530629853322,1.0
0.30168321104876994,1.0
0.3018134715025907,1.0
0.3019438444924406,1.0
0.3020743301642178,1.0
0.3022049286640726,1.0
0.3023356401384083,1.0
0.30246646473388145,1.0
0.3025974025974026,1.0
0.30272845387613684,1.0
0.30285961871750433,1.0
0.30299089726918077,1.0
0.303122289679098,1.0
0.30325379609544467,1.0
0.3033854166666667,1.0
0.30351715154146763,1.0
0.30364900086880975,1.0
0.30378096479791394,1.0
0.30391304347826087,1.0
0.30404523705959113,1.0
0.304177545691906,1.0
0.304309969525468,1.0
0.3044425087108014,1.0
0.3045751633986928,1.0
0.3047079337401918,1.0
0.30484081988661144,1.0
0.30497382198952877,1.0
0.30510694020078566,1.0
0.3052401746724891,1.0
0.3053735255570118,1.0
0.305506993006993,1.0
0.3056405771753389,1.0
0.30577427821522307,1.0
0.3059080962800875,1.0
0.30604203152364273,1.0
0.3061760840998686,1.0
0.3063102541630149,1.0
0.30644454186760195,1.0
0.30657894736842106,1.0
0.30671347082053535,1.0
0.30684811237928006,1.0
0.3069828722002635,1.0
0.3071177504393673,1.0
0.30725274725274726,1.0
0.3073878627968338,1.0
0.3075230972283326,1.0
0.3076584507042254,1.0
0.30779392338177014,1.0
0.3079295154185022,1.0
0.3080652269722345,1.0
0.3082010582010582,1.0
0.3083370092633436,1.0
0.3084730803177405,1.0
0.3086092715231788,1.0
0.30874558303886923,1.0
0.308882015024304,1.0
0.3090185676392573,1.0
0.30915524104378594,1.0
0.3092920353982301,1.0
0.3094289508632138,1.0
0.3095659875996457,1.0
0.30970314576871955,1.0
0.30939716312056736,0.9985693848354793
0.3095343680709534,0.9985693848354793
0.30967169476486245,0.9985693848354793
0.309809143364403,0.9985693848354793
0.3099467140319716,0.9985693848354793
0.31008440693025324,0.9985693848354793
0.31022222222222223,0.9985693848354793
0.31036016007114275,0.9985693848354793
0.3104982206405694,0.9985693848354793
0.310636404094348,0.9985693848354793
0.3107747105966162,0.9985693848354793
0.310913140311804,0.9985693848354793
0.31105169340463457,0.9985693848354793
0.31119037004012484,0.9985693848354793
0.3113291703835861,0.9985693848354793
0.31146809460062475,0.9985693848354793
0.31160714285714286,0.9985693848354793
0.311746315319339,0.9985693848354793
0.3118856121537087,0.9985693848354793
0.31202503352704514,0.9985693848354793
0.31216457960644006,0.9985693848354793
0.3123042505592841,0.9985693848354793
0.3124440465532677,0.9985693848354793
0.31258396775638153,0.9985693848354793
0.31272401433691754,0.9985693848354793
0.3128641864634693,0.9985693848354793
0.3130044843049327,0.9985693848354793
0.31314490803050693,0.9985693848354793
0.3132854578096948,0.9985693848354793
0.31342613381230355,0.9985693848354793
0.31356693620844567,0.9985693848354793
0.3137078651685393,0.9985693848354793
0.31384892086330934,0.9985693848354793
0.3139901034637877,0.9985693848354793
0.31413141314131415,0.9985693848354793
0.31427285006753714,0.9985693848354793
0.3144144144144144,0.9985693848354793
0.3145561063542136,0.9985693848354793
0.3146979260595131,0.9985693848354793
0.31483987370320254,0.9985693848354793
0.31498194945848373,0.9985693848354793
0.31512415349887135,0.9985693848354793
0.3152664859981933,0.9985693848354793
0.315408947130592,0.9985693848354793
0.3155515370705244,0.9985693848354793
0.31569425599276346,0.9985693848354793
0.3158371040723982,0.9985693848354793
0.31598008148483475,0.9985693848354793
0.3161231884057971,0.9985693848354793
0.31626642501132757,0.9985693848354793
0.31640979147778786,0.9985693848354793
0.3165532879818594,0.9985693848354793
0.31669691470054445,0.9985693848354793
0.3168406718111666,0.9985693848354793
0.3169845594913715,0.9985693848354793
0.3171285779191277,0.9985693848354793
0.31727272727272726,0.9985693848354793
0.31741700773078674,0.9985693848354793
0.3175614194722475,0.9985693848354793
0.31770596267637685,0.9985693848354793
0.31785063752276865,0.9985693848354793
0.31799544419134396,0.9985693848354793
0.31814038286235186,0.9985693848354793
0.3182854537163703,0.9985693848354793
0.31843065693430656,0.9985693848354793
0.31857599269739845,0.9985693848354793
0.3187214611872146,0.9985693848354793
0.31886706258565556,0.9985693848354793
0.3190127970749543,0.9985693848354793
0.3191586648376772,0.9985693848354793
0.3193046660567246,0.9985693848354793
0.3194508009153318,0.9985693848354793
0.31959706959706957,0.9985693848354793
0.31974347228584515,0.9985693848354793
0.3198900091659028,0.9985693848354793
0.32003668042182487,0.9985693848354793
0.3201834862385321,0.9985693848354793
0.320330426801285,0.9985693848354793
0.3204775022956841,0.9985693848354793
0.3206247129076711,0.9985693848354793
0.32077205882352944,0.9985693848354793
0.32091954022988506,0.9985693848354793
0.32106715731370744,0.9985693848354793
0.3212149102623102,0.9985693848354793
0.32136279926335176,0.9985693848354793
0.3215108245048365,0.9985693848354793
0.3216589861751152,0.9985693848354793
0.32180728446288615,0.9985693848354793
0.3219557195571956,0.9985693848354793
0.32210429164743887,0.9985693848354793
0.322253000923361,0.9985693848354793
0.32240184757505774,0.9985693848354793
0.32255083179297594,0.9985693848354793
0.32269995376791494,0.9985693848354793
0.3228492136910268,0.9985693848354793
0.32299861175381767,0.9985693848354793
0.32314814814814813,0.9985693848354793
0.3232978230662344,0.9985693848354793
0.32344763670064874,0.9985693848354793
0.3235975892443208,0.9985693848354793
0.323747680890538,0.9985693848354793
0.32389791183294664,0.9985693848354793
0.32404828226555243,0.9985693848354793
0.32419879238272176,0.9985693848354793
0.3243494423791822,0.9985693848354793
0.32450023245002324,0.9985693848354793
0.32465116279069767,0.9985693848354793
0.32480223359702187,0.9985693848354793
0.3249534450651769,0.9985693848354793
0.3251047973917094,0.9985693848354793
0.32525629077353213,0.9985693848354793
0.3254079254079254,0.9985693848354793
0.3255597014925373,0.9985693848354793
0.325711619225385,0.9985693848354793
0.3258636788048553,0.9985693848354793
0.32601588042970575,0.9985693848354793
0.32616822429906545,0.9985693848354793
0.3263207106124357,0.9985693848354793
0.3264733395696913,0.9985693848354793
0.32662611137108094,0.9985693848354793
0.3267790262172285,0.9985693848354793
0.3269320843091335,0.9985693848354793
0.3270852858481724,0.9985693848354793
0.3272386310360994,0.9985693848354793
0.3273921200750469,0.9985693848354793
0.327545753167527,0.9985693848354793
0.3276995305164319,0.9985693848354793
0.3278534523250352,0.9985693848354793
0.32800751879699247,0.9985693848354793
0.32816173013634226,0.9985693848354793
0.32831608654750705,0.9985693848354793
0.3284705882352941,0.9985693848354793
0.3286252354048964,0.9985693848354793
0.32878002826189356,0.9985693848354793
0.3289349670122526,0.9985693848354793
0.3290900518623291,0.9985693848354793
0.3292452830188679,0.9985693848354793
0.32940066068900425,0.9985693848354793
0.3295561850802644,0.9985693848354793
0.3297118564005668,0.9985693848354793
0.32986767485822305,0.9985693848354793
0.3300236406619385,0.9985693848354793
0.3301797540208136,0.9985693848354793
0.3303360151443445,0.9985693848354793
0.33049242424242425,0.9985693848354793
0.33064898152534344,0.9985693848354793
0.33080568720379144,0.9985693848354793
0.3309625414888573,0.9985693848354793
0.33111954459203036,0.9985693848354793
0.3312766967252017,0.9985693848354793
0.33143399810066476,0.9985693848354793
0.3315914489311164,0.9985693848354793
0.33174904942965777,0.9985693848354793
0.33190679980979554,0.9985693848354793
0.33206470028544244,0.9985693848354793
0.3322227510709186,0.9985693848354793
0.3323809523809524,0.9985693848354793
0.3325393044306813,0.9985693848354793
0.332697807435653,0.9985693848354793
0.3328564616118264,0.9985693848354793
0.3330152671755725,0.9985693848354793
0.33317422434367544,0.9985693848354793
0.3333333333333333,0.9985693848354793
0.33349259436215956,0.9985693848354793
0.33365200764818354,0.9985693848354793
0.33381157340985174,0.9985693848354793
0.3339712918660287,0.9985693848354793
0.33413116323599806,0.9985693848354793
0.3342911877394636,0.9985693848354793
0.3344513655965501,0.9985693848354793
0.3346116970278044,0.9985693848354793
0.33477218225419664,0.9985693848354793
0.33493282149712095,0.9985693848354793
0.33509361497839657,0.9985693848354793
0.33525456292026895,0.9985693848354793
0.33541566554541086,0.9985693848354793
0.33557692307692305,0.9985693848354793
0.3357383357383357,0.9985693848354793
0.33589990375360923,0.9985693848354793
0.3360616273471353,0.9985693848354793
0.33622350674373797,0.9985693848354793
0.3363855421686747,0.9985693848354793
0.3365477338476374,0.9985693848354793
0.3367100820067535,0.9985693848354793
0.33687258687258687,0.9985693848354793
0.3370352486721391,0.9985693848354793
0.33719806763285026,0.9985693848354793
0.3373610439826003,0.9985693848354793
0.33752417794970985,0.9985693848354793
0.33768746976294145,0.9985693848354793
0.3378509196515005,0.9985693848354793
0.33801452784503633,0.9985693848354793
0.3381782945736434,0.9985693848354793
0.33834222006786235,0.9985693848354793
0.3385063045586809,0.9985693848354793
0.3386705482775352,0.9985693848354793
0.3388349514563107,0.9985693848354793
0.3389995143273434,0.9985693848354793
0.3391642371234208,0.9985693848354793
0.33932912007778315,0.9985693848354793
0.33949416342412453,0.9985693848354793
0.3396593673965937,0.9985693848354793
0.33982473222979553,0.9985693848354793
0.339990258158792,0.9985693848354793
0.3401559454191033,0.9985693848354793
0.34032179424670894,0.9985693848354793
0.3404878048780488,0.9985693848354793
0.3406539775500244,0.9985693848354793
0.3408203125,0.9985693848354793
0.3409868099658036,0.9985693848354793
0.3411534701857282,0.9985693848354793
0.341320293398533,0.9985693848354793
0.34148727984344424,0.9985693848354793
0.34165442976015664,0.9985693848354793
0.3418217433888345,0.9985693848354793
0.3419892209701127,0.9985693848354793
0.34215686274509804,0.9985693848354793
0.3423246689553703,0.9985693848354793
0.34249263984298334,0.9985693848354793
0.3426607756504664,0.9985693848354793
0.3428290766208251,0.9985693848354793
0.342997542997543,0.9985693848354793
0.34316617502458213,0.9985693848354793
0.34333497294638465,0.9985693848354793
0.343503937007874,0.9985693848354793
0.3436730674544559,0.9985693848354793
0.3438423645320197,0.9985693848354793
0.3440118284869394,0.9985693848354793
0.34418145956607493,0.9985693848354793
0.3443512580167736,0.9985693848354793
0.3445212240868707,0.9985693848354793
0.34469135802469136,0.9985693848354793
0.3448616600790514,0.9985693848354793
0.3450321304992585,0.9985693848354793
0.34520276953511375,0.9985693848354793
0.34537357743691244,0.9985693848354793
0.3455445544554455,0.9985693848354793
0.345715700842001,0.9985693848354793
0.3458870168483647,0.9985693848354793
0.34605850272682204,0.9985693848354793
0.3462301587301587,0.9985693848354793
0.34657398212512414,0.9985693848354793
0.34674615002483855,0.9985693848354793
0.34691848906560635,0.9985693848354793
0.347090999502735,0.9985693848354793
0.3472636815920398,0.9985693848354793
0.3474365355898457,0.9985693848354793
0.34760956175298807,0.9985693848354793
0.34778276033881417,0.9985693848354793
0.34795613160518446,0.9985693848354793
0.3481296758104738,0.9985693848354793
0.34830339321357284,0.9985693848354793
0.34847728407388917,0.9985693848354793
0.34865134865134867,0.9985693848354793
0.3488255872063968,0.9985693848354793
0.349,0.9985693848354793
0.3491745872936468,0.9985693848354793
0.34934934934934936,0.9985693848354793
0.34952428642964445,0.9985693848354793
0.3496993987975952,0.9985693848354793
0.349874686716792,0.9985693848354793
0.35005015045135407,0.9985693848354793
0.35022579026593076,0.9985693848354793
0.35040160642570284,0.9985693848354793
0.3505775991963837,0.9985693848354793
0.3507537688442211,0.9985693848354793
0.35093011563599796,0.9985693848354793
0.35110663983903423,0.9985693848354793
0.35128334172118775,0.9985693848354793
0.351460221550856,0.9985693848354793
0.3516372795969773,0.9985693848354793
0.35181451612903225,0.9985693848354793
0.3519919314170449,0.9985693848354793
0.3521695257315843,0.9985693848354793
0.3523472993437658,0.9985693848354793
0.3525252525252525,0.9985693848354793
0.3527033855482567,0.9985693848354793
0.3528816986855409,0.9985693848354793
0.35306019221041984,0.9985693848354793
0.3532388663967611,0.9985693848354793
0.3534177215189873,0.9985693848354793
0.353596757852077,0.9985693848354793
0.35377597567156616,0.9985693848354793
0.3539553752535497,0.9985693848354793
0.3541349568746829,0.9985693848354793
0.35431472081218274,0.9985693848354793
0.35449466734382934,0.9985693848354793
0.3546747967479675,0.9985693848354793
0.3548551093035079,0.9985693848354793
0.3550356052899288,0.9985693848354793
0.35521628498727736,0.9985693848354793
0.35539714867617106,0.9985693848354793
0.35557819663779927,0.9985693848354793
0.35575942915392456,0.9985693848354793
0.35594084650688423,0.9985693848354793
0.35612244897959183,0.9985693848354793
0.3563042368555385,0.9985693848354793
0.3564862104187947,0.9985693848354793
0.35666836995401124,0.9985693848354793
0.35685071574642124,0.9985693848354793
0.35703324808184145,0.9985693848354793
0.3572159672466735,0.9985693848354793
0.3573988735279058,0.9985693848354793
0.35758196721311475,0.9985693848354793
0.35776524859046643,0.9985693848354793
0.35794871794871796,0.9985693848354793
0.3581323755772191,0.9985693848354793
0.35831622176591377,0.9985693848354793
0.35850025680534153,0.9985693848354793
0.35868448098663924,0.9985693848354793
0.3588688946015424,0.9985693848354793
0.35905349794238683,0.9985693848354793
0.35923829130211016,0.9985693848354793
0.35942327497425336,0.9985693848354793
0.35960844925296237,0.9985693848354793
0.3597938144329897,0.9985693848354793
0.3599793708096957,0.9985693848354793
0.36016511867905054,0.9985693848354793
0.36035105833763553,0.9985693848354793
0.3605371900826446,0.9985693848354793
0.3607235142118863,0.9985693848354793
0.3609100310237849,0.9985693848354793
0.3610967408173823,0.9985693848354793
0.3612836438923395,0.9985693848354793
0.36147074054893835,0.9985693848354793
0.3616580310880829,0.9985693848354793
0.3618455158113012,0.9985693848354793
0.3620331950207469,0.9985693848354793
0.3622210690192008,0.9985693848354793
0.3624091381100727,0.9985693848354793
0.3625974025974026,0.9985693848354793
0.3627858627858628,0.9985693848354793
0.3629745189807592,0.9985693848354793
0.3631633714880333,0.9985693848354793
0.3633524206142634,0.9985693848354793
0.36354166666666665,0.9985693848354793
0.3637311099531006,0.9985693848354793
0.36392075078206465,0.9985693848354793
0.36411058946270214,0.9985693848354793
0.36430062630480164,0.9985693848354793
0.36449086161879896,0.9985693848354793
0.36468129571577845,0.9985693848354793
0.36487192890747516,0.9985693848354793
0.36506276150627615,0.9985693848354793
0.3652537938252224,0.9985693848354793
0.36544502617801045,0.9985693848354793
0.36563645887899426,0.9985693848354793
0.3658280922431866,0.9985693848354793
0.36601992658626115,0.9985693848354793
0.36621196222455404,0.9985693848354793
0.36640419947506564,0.9985693848354793
0.36659663865546216,0.9985693848354793
0.3667892800840778,0.9985693848354793
0.3669821240799159,0.9985693848354793
0.36717517096265123,0.9985693848354793
0.36736842105263157,0.9985693848354793
0.3675618746708794,0.9985693848354793
0.3677555321390938,0.9985693848354793
0.3679493937796521,0.9985693848354793
0.3681434599156118,0.9985693848354793
0.3683377308707124,0.9985693848354793
0.368532206969377,0.9985693848354793
0.3687268885367142,0.9985693848354793
0.3689217758985201,0.9985693848354793
0.36911686938127974,0.9985693848354793
0.3693121693121693,0.9985693848354793
0.3695076760190577,0.9985693848354793
0.3697033898305085,0.9985693848354793
0.36989931107578167,0.9985693848354793
0.37009544008483564,0.9985693848354793
0.3702917771883289,0.9985693848354793
0.37048832271762205,0.9985693848354793
0.3706850770047796,0.9985693848354793
0.3708820403825717,0.9985693848354793
0.37107921318447634,0.9985693848354793
0.37127659574468086,0.9985693848354793
0.3714741883980841,0.9985693848354793
0.37167199148029817,0.9985693848354793
0.3718700053276505,0.9985693848354793
0.3720682302771855,0.9985693848354793
0.3722666666666667,0.9985693848354793
0.37246531483457845,0.9985693848354793
0.3726641751201281,0.9985693848354793
0.37286324786324787,0.9985693848354793
0.3730625334045965,0.9985693848354793
0.3732620320855615,0.9985693848354793
0.3734617442482611,0.9985693848354793
0.37366167023554603,0.9985693848354793
0.3738618103910016,0.9985693848354793
0.3740621650589496,0.9985693848354793
0.3742627345844504,0.9985693848354793
0.37446351931330474,0.9985693848354793
